Time,Mic,7A,7V,8A,8V,NA,7A,7V,8A,8V,NA,7A,7V,8A,8V,NA,7A,7V,8A,8V,NA
s,Run LEQ,g RMS,g RMS,g RMS,g RMS, g RMS,g Peak,g Peak,g Peak,g Peak, g Peak,mm/s RMS,mm/s RMS,mm/s RMS,mm/s RMS, mm/s RMS,mm/s Peak,mm/s Peak,mm/s Peak,mm/s Peak, mm/s Peak
3675750962,106.523,0.494,0.083,0.943,0.819,0.082,1.99,0.175,3.633,3.714,0.175,8.927,8.107,11.601,5.797,6.905,16.02,20.846,21.146,13.133,17.853
3675750963,106.716,0.498,0.082,1.024,0.78,0.08,2.025,0.175,3.826,3.147,0.167,8.943,7.472,11.54,5.748,7.597,16.314,19.742,20.944,13.51,17.069
3675750964,106.788,0.492,0.084,0.991,0.826,0.082,1.706,0.172,4.222,3.611,0.169,8.994,8.436,11.518,5.821,7.184,16.18,20.736,21.269,13.768,18.319
3675750965,106.658,0.502,0.083,0.972,0.814,0.08,1.985,0.181,3.816,3.377,0.172,9.003,7.725,11.522,5.964,7.589,16.373,18.951,20.279,14.886,17.404
3675750966,106.539,0.5,0.083,0.958,0.801,0.082,1.996,0.178,3.75,2.951,0.176,8.927,7.493,11.634,5.854,7.991,15.651,18.047,20.961,13.755,19.416
3675750967,106.718,0.488,0.081,0.98,0.804,0.08,1.702,0.174,4.023,3.907,0.176,9.051,7.54,11.556,5.791,7.876,15.725,18.259,20.036,13.267,20.019
3675750968,106.668,0.493,0.083,0.958,0.789,0.082,1.86,0.173,3.95,3.289,0.185,8.973,8.131,11.555,5.824,7.334,16.139,19.251,20.582,14.042,19.129
3675750969,106.696,0.498,0.082,0.948,0.82,0.08,2.061,0.184,3.429,3.217,0.172,9.039,7.166,11.528,5.893,7.841,15.728,17.221,20.307,13.527,19.615
3675750970,106.587,0.5,0.083,0.962,0.803,0.081,2.268,0.175,3.873,3.409,0.168,8.78,8.265,11.651,5.83,7.022,15.439,20.14,20.279,13.577,18.748
3675750971,106.503,0.507,0.082,1.008,0.801,0.08,2.038,0.177,4.138,3.771,0.165,8.909,7.639,11.526,5.895,7.187,16.082,19.13,20.406,13.508,17.749
3675750972,106.701,0.494,0.083,1.069,0.783,0.081,1.851,0.172,4.013,3.054,0.177,8.97,7.568,11.495,5.834,7.395,16.131,18.896,19.798,13.115,17.146
3675750973,106.812,0.504,0.083,0.977,0.801,0.08,1.754,0.179,3.779,3.28,0.175,9.079,7.822,11.58,5.903,7.371,15.931,20.27,21.123,15.095,17.824
3675750974,106.43,0.496,0.083,0.976,0.8,0.081,1.876,0.173,4.097,3.439,0.183,8.966,7.986,11.663,5.802,7.124,16.761,18.178,20.246,12.27,17.143
3675750975,106.58,0.503,0.082,0.99,0.797,0.08,2.047,0.177,4.027,3.165,0.178,8.983,8.041,11.627,5.809,7.005,17.355,18.011,20.602,13.541,17.567
3675750976,106.622,0.506,0.083,0.98,0.808,0.081,1.716,0.177,3.759,3.252,0.172,9.097,8.619,11.509,5.835,6.61,16.495,20.596,19.487,13.492,16.654
3675750977,106.638,0.504,0.082,0.959,0.773,0.08,1.917,0.181,3.6,3.26,0.182,9.066,7.261,11.591,5.75,7.854,17.467,18.275,20.695,12.617,19.286
3675750978,106.656,0.499,0.084,0.947,0.789,0.081,1.772,0.176,3.936,3.154,0.18,9.039,8.031,11.634,5.831,7.755,16.586,20.636,19.719,12.268,18.996
3675750979,106.635,0.501,0.082,0.936,0.789,0.081,2.026,0.174,3.732,3.335,0.176,9.008,7.519,11.567,5.738,7.237,16.219,17.457,20.069,14.401,17.509
3675750980,106.557,0.507,0.085,0.984,0.815,0.082,2.16,0.182,3.72,3.323,0.172,9.048,8.674,11.626,5.822,7.633,17.107,18.962,20.685,13.83,18.89
3675750981,106.77,0.496,0.083,0.939,0.77,0.082,1.848,0.177,4.005,3.4,0.176,8.946,7.791,11.632,5.823,7.898,16.242,19.366,20.475,13.296,18.522
3675750982,106.529,0.503,0.083,0.988,0.812,0.081,1.868,0.177,4.074,3.632,0.174,9.117,7.364,11.524,5.753,7.183,16.509,17.008,20.107,12.383,16.868
3675750983,106.294,0.489,0.081,0.967,0.824,0.081,1.99,0.178,3.848,3.176,0.19,8.909,7.544,11.61,5.769,7.582,16.312,18.007,20.821,12.662,17.584
3675750984,106.712,0.491,0.083,0.972,0.801,0.082,2.002,0.171,4.749,3.179,0.174,9.057,8.014,11.543,5.731,8.019,16.827,19.601,20.093,12.536,19.458
3675750985,106.747,0.493,0.082,0.986,0.801,0.08,1.774,0.17,3.701,3.274,0.176,8.941,7.989,11.513,5.711,7.861,15.591,17.798,19.746,12.576,17.557
3675750986,106.748,0.497,0.084,0.952,0.814,0.082,1.98,0.178,3.683,3.428,0.17,9.079,7.683,11.546,5.91,8.057,15.749,18.361,20.946,13.327,19.482
3675750987,107.009,0.502,0.083,0.947,0.796,0.08,1.989,0.179,3.634,3.18,0.169,9.103,7.813,11.394,5.833,6.843,16.311,20.555,20.438,14.614,16.573
3675750988,106.791,0.492,0.082,0.975,0.82,0.082,1.812,0.17,5.592,3.585,0.178,8.803,7.11,11.583,5.798,7.838,16.829,18.012,20.923,13.114,18.639
3675750989,106.781,0.493,0.083,0.977,0.787,0.081,1.888,0.174,4.132,3.08,0.169,8.951,7.676,11.502,5.662,7.661,15.953,17.503,20.324,11.679,17.96
3675750990,106.884,0.49,0.082,0.989,0.799,0.081,1.701,0.187,3.788,3.604,0.173,9.078,6.951,11.441,5.821,7.427,15.997,17.407,20.144,14.276,18.111
3675750991,106.52,0.499,0.082,0.949,0.792,0.081,1.91,0.176,3.945,3.2,0.175,8.891,8.353,11.638,5.753,7.761,15.877,19.464,20.005,11.958,16.966
3675750992,106.662,0.49,0.083,0.988,0.801,0.082,1.87,0.169,4.412,3.031,0.18,8.976,7.181,11.518,5.73,8.131,16.736,17.805,20.065,12.409,19.051
3675750993,106.82,0.495,0.083,0.97,0.809,0.081,1.862,0.178,3.675,3.247,0.177,9.105,7.543,11.545,5.801,7.533,16.992,18.541,19.906,13.202,19.321
3675750994,106.639,0.503,0.082,0.96,0.799,0.081,1.994,0.172,3.625,3.716,0.176,9.173,7.136,11.48,5.788,7.987,15.904,17.718,20.116,13.861,18.878
3675750995,106.855,0.501,0.082,0.963,0.788,0.08,1.965,0.172,3.96,2.963,0.174,9.097,8.025,11.474,5.715,6.949,16.2,18.09,19.771,12.72,17.853
3675750996,106.759,0.499,0.083,1.011,0.814,0.082,1.702,0.177,4.361,3.369,0.174,9.047,8.037,11.452,5.699,7.733,15.893,19.178,20.361,12.461,18.59
3675750997,106.702,0.503,0.082,0.959,0.779,0.081,1.909,0.173,4.008,3.022,0.17,9.078,8.278,11.51,5.736,6.98,16.467,18.73,21.375,12.261,19.698
3675750998,106.653,0.507,0.083,0.946,0.811,0.081,2.457,0.179,3.618,3.239,0.174,9.2,7.029,11.502,5.756,8.313,15.858,19.095,19.825,12.559,19.225
3675750999,106.899,0.51,0.082,0.989,0.798,0.081,1.939,0.169,4.331,2.878,0.176,9.416,7.696,11.459,5.687,6.703,16.863,16.452,19.556,12.216,18.235
3675751000,106.887,0.509,0.083,0.968,0.797,0.082,1.868,0.171,4.231,3.108,0.177,9.245,7.282,11.607,5.862,8.432,16.41,19.204,21.052,13.079,19.911
3675751001,106.831,0.502,0.083,0.981,0.784,0.081,2.005,0.184,3.851,3.526,0.18,9.273,7.818,11.644,5.794,7.568,16.728,17.591,20.16,13.981,20.039
3675751002,106.889,0.512,0.083,0.982,0.806,0.081,1.881,0.181,3.797,2.962,0.17,9.384,8.226,11.42,5.812,7.686,16.88,21.85,19.584,12.431,17.194
3675751003,107.139,0.508,0.083,0.985,0.817,0.081,1.799,0.172,3.993,4.301,0.17,9.416,8.398,11.347,5.92,6.611,16.586,19.804,19.522,14.39,17.796
3675751004,106.957,0.502,0.084,1.003,0.821,0.081,1.875,0.18,3.899,3.732,0.171,9.281,7.839,11.306,5.798,7.765,17.162,19.698,19.59,14.719,17.507
3675751005,107.212,0.508,0.083,1.02,0.801,0.081,1.739,0.18,4.399,3.22,0.181,9.438,8.204,11.413,5.723,7.526,16.738,20.156,19.744,13.337,18.489
3675751006,106.94,0.509,0.083,0.96,0.779,0.081,1.854,0.175,3.81,2.876,0.167,9.223,7.425,11.611,5.85,7.819,16.967,18.646,19.617,13.134,18.358
3675751007,106.705,0.504,0.083,0.961,0.806,0.082,2.157,0.184,3.477,3.078,0.174,9.181,8.167,11.578,5.905,7.302,15.909,18.767,19.501,13.188,17.235
3675751008,106.73,0.51,0.083,0.977,0.815,0.08,1.994,0.174,4.761,3.693,0.17,9.237,7.699,11.583,5.764,8.347,16.818,19.208,20.502,13.274,17.942
3675751009,106.677,0.512,0.082,1.005,0.817,0.081,2.145,0.176,4.749,3.683,0.175,9.338,7.646,11.54,5.741,7.161,17.065,18.08,20.147,12.999,20.337
3675751010,107.119,0.507,0.083,0.972,0.795,0.081,2.101,0.169,3.995,3.144,0.18,9.443,7.76,11.423,5.714,7.903,17.082,19.402,20.424,13.061,18.084
3675751011,107.112,0.508,0.082,0.991,0.804,0.081,2.108,0.18,4.755,3.128,0.174,9.411,7.787,11.501,5.922,7.104,17.368,17.341,19.441,13.265,17.059
3675751012,106.866,0.497,0.082,0.991,0.819,0.081,1.719,0.17,4.061,4.041,0.184,9.407,6.927,11.384,5.808,7.534,16.92,16.806,19.512,13.674,17.649
3675751013,106.756,0.497,0.082,0.974,0.814,0.082,1.877,0.173,3.874,3.298,0.178,9.373,7.8,11.527,5.776,7.788,16.945,17.755,19.862,12.217,19.737
3675751014,106.688,0.498,0.083,0.998,0.792,0.08,1.775,0.177,4.312,3.555,0.169,9.253,7.555,11.546,5.782,7.924,15.777,19.048,19.457,13.527,18.903
3675751015,106.907,0.502,0.083,0.992,0.804,0.082,2.347,0.177,4.004,3.661,0.182,9.527,8.313,11.421,5.721,7.591,17.019,19.244,19.916,11.963,18.589
3675751016,106.831,0.509,0.083,0.992,0.829,0.079,1.961,0.175,4.117,3.633,0.171,9.554,7.007,11.457,5.735,7.313,17.561,18.762,20.028,13.745,17.441
3675751017,106.656,0.501,0.083,0.969,0.809,0.082,2.178,0.183,3.883,3.527,0.182,9.445,7.867,11.502,5.75,7.723,16.011,17.99,19.854,12.916,19.486
3675751018,106.978,0.51,0.082,0.953,0.796,0.081,1.968,0.169,4.196,3.612,0.174,9.597,7.483,11.446,5.769,8.412,17.237,16.382,20.229,13.257,20.485
3675751019,106.845,0.501,0.085,0.943,0.769,0.081,1.932,0.179,4.111,3.255,0.183,9.395,8.724,11.398,5.668,7.627,17.095,19.879,19.653,12.173,19.292
3675751020,106.823,0.499,0.082,0.996,0.802,0.081,1.905,0.17,3.706,3.188,0.172,9.389,7.165,11.457,5.762,7.582,17.03,18.259,20.203,12.771,17.919
3675751021,106.747,0.505,0.083,1.031,0.806,0.081,1.783,0.177,4.435,3.508,0.178,9.636,8.144,11.451,5.805,7.563,17.583,19.387,19.621,13.175,17.758
3675751022,106.788,0.498,0.081,0.98,0.813,0.081,1.963,0.18,4.234,3.321,0.181,9.475,6.859,11.36,5.752,8.331,16.861,18.878,20.459,13.542,20.419
3675751023,106.878,0.502,0.083,0.971,0.824,0.081,1.962,0.172,4.155,3.213,0.173,9.553,8.012,11.337,5.793,7.513,17.583,17.812,20.034,13.742,18.418
3675751024,106.517,0.495,0.082,0.942,0.811,0.081,1.791,0.182,3.881,3.079,0.178,9.476,7.269,11.449,5.836,8.069,16.805,16.632,20.972,12.989,18.551
3675751025,107.06,0.495,0.084,0.99,0.809,0.082,1.939,0.18,4.242,3.313,0.179,9.47,8.587,11.468,5.75,7.231,17.051,19.804,20.371,12.068,17.919
3675751026,106.67,0.498,0.082,0.996,0.796,0.081,2.062,0.174,3.74,3.524,0.167,9.349,7.855,11.423,5.708,7.109,16.343,19.066,19.679,12.53,17.624
3675751027,106.682,0.511,0.083,0.947,0.767,0.082,1.761,0.186,4.116,3.232,0.173,9.425,8.927,11.447,5.781,7.338,17.045,20.125,20.363,13.703,17.353
3675751028,106.644,0.502,0.082,0.955,0.825,0.08,1.773,0.177,3.926,3.601,0.173,9.432,6.911,11.385,5.716,7.563,16.6,16.26,20.106,12.895,18.399
3675751029,107.114,0.517,0.083,1.021,0.797,0.082,1.959,0.173,4.399,3.118,0.171,9.482,8.301,11.592,5.778,6.884,16.959,18.364,20.089,12.681,18.034
3675751030,106.869,0.505,0.082,1.006,0.828,0.081,2.154,0.184,4.096,3.016,0.182,9.349,7.826,11.479,5.792,7.524,17.009,18.291,20.883,13.085,15.954
3675751031,106.819,0.505,0.083,0.954,0.814,0.082,1.844,0.178,3.859,4.013,0.177,9.522,7.897,11.504,5.938,7.49,16.492,19.533,20.406,13.378,17.963
3675751032,106.752,0.513,0.083,0.976,0.807,0.081,2.109,0.177,3.798,3.085,0.176,9.432,7.434,11.567,5.774,7.352,16.985,18.341,20.498,12.327,18.429
3675751033,106.706,0.497,0.083,0.977,0.796,0.081,1.903,0.168,4.182,2.946,0.172,9.289,8.015,11.488,5.694,7.459,16.095,19.432,19.438,12.023,19.592
3675751034,106.615,0.493,0.082,0.982,0.82,0.08,1.923,0.172,3.84,3.253,0.174,9.083,7.076,11.571,5.794,7.085,15.822,17.685,19.956,12.801,16.207
3675751035,106.711,0.512,0.083,0.915,0.781,0.081,1.806,0.17,3.733,3.533,0.175,9.451,8.029,11.475,5.722,8.063,16.943,19.937,19.373,12.168,20.537
3675751036,107.213,0.507,0.083,0.946,0.811,0.081,1.811,0.177,4.07,3.373,0.174,9.52,7.337,11.438,5.771,7.246,17.203,18.528,19.904,12.914,18.332
3675751037,106.873,0.5,0.082,0.994,0.8,0.081,1.83,0.175,4.193,3.247,0.179,9.29,8.043,11.433,5.842,8.099,17.334,20.418,19.772,14.249,20.863
3675751038,107.123,0.506,0.082,1.003,0.828,0.081,2.086,0.173,4.908,3.38,0.178,9.356,7.074,11.369,5.842,6.748,16.146,16.117,20.381,15.502,16.295
3675751039,106.817,0.519,0.084,0.986,0.812,0.082,1.928,0.181,4.15,3.288,0.171,9.458,7.942,11.386,5.685,7.978,16.372,18.569,20.064,11.607,18.129
3675751040,106.956,0.502,0.082,0.959,0.81,0.081,2.006,0.176,3.983,3.391,0.175,9.431,7.38,11.5,5.724,7.083,17.512,18.177,20.128,12.102,17.799
3675751041,106.663,0.509,0.083,1.017,0.821,0.082,1.916,0.177,4.136,3.088,0.172,9.409,8.185,11.55,5.947,8.338,16.848,19.284,19.594,13.06,20.644
3675751042,106.957,0.514,0.081,0.972,0.817,0.081,1.92,0.172,3.552,3.634,0.177,9.509,8.05,11.504,5.851,7.111,16.755,18.893,19.369,12.677,17.673
3675751043,106.661,0.519,0.086,1.018,0.816,0.082,2.025,0.183,3.824,3.572,0.179,9.512,7.947,11.372,5.745,8.196,17.286,19.907,20.008,11.922,19.027
3675751044,106.841,0.503,0.082,0.951,0.786,0.081,1.929,0.172,3.692,3.96,0.179,9.445,7.808,11.446,5.782,7.504,17.074,18.355,20.237,13.457,19.533
3675751045,106.856,0.504,0.084,0.993,0.797,0.082,1.792,0.179,4.053,3.079,0.177,9.19,7.502,11.597,5.844,8.64,16.496,19.283,20.439,12.94,20.421
3675751046,106.652,0.501,0.082,0.98,0.794,0.08,1.789,0.174,3.853,3.52,0.174,9.284,8.115,11.512,5.848,6.766,16.455,18.513,19.966,12.856,18.415
3675751047,106.927,0.505,0.083,0.979,0.808,0.081,2.195,0.175,3.846,3.145,0.178,9.369,7.23,11.339,5.728,8.048,16.246,17.403,19.901,12.757,18.68
3675751048,106.81,0.503,0.082,1.006,0.835,0.082,2.087,0.183,4.035,3.86,0.182,9.292,7.567,11.412,5.902,7.261,16.539,18.486,19.631,14.08,19.107
3675751049,106.771,0.508,0.083,0.965,0.809,0.081,2,0.208,3.586,3.711,0.181,9.176,7.556,11.54,5.763,7.982,16.765,19.573,20.33,12.943,19.548
3675751050,106.769,0.505,0.082,0.985,0.776,0.081,1.804,0.171,3.801,3.165,0.173,9.22,7.632,11.541,5.734,7.249,17.169,17.524,20.15,12.341,18.089
3675751051,106.768,0.503,0.082,0.991,0.8,0.08,1.867,0.18,3.871,3.07,0.182,9.344,7.531,11.615,5.807,7.517,17.554,18.208,20.117,12.788,19.569
3675751052,106.932,0.502,0.082,0.971,0.778,0.082,1.83,0.174,4.061,3.353,0.176,9.218,8.153,11.565,5.788,7.442,16.419,18.597,20.135,12.986,18.311
3675751053,106.796,0.494,0.083,0.991,0.824,0.08,1.956,0.17,4.204,3.733,0.17,9.231,7.091,11.403,5.722,7.735,16.027,17.762,20.123,12.969,18.666
3675751054,107.049,0.503,0.084,0.942,0.789,0.083,1.778,0.181,4.09,3.161,0.181,9.195,8.137,11.448,5.705,7.536,16.224,18.44,19.88,12.08,19.533
3675751055,106.746,0.497,0.082,0.941,0.817,0.08,1.774,0.176,4.031,3.16,0.172,9.13,7.779,11.529,5.767,7.883,16.864,19.734,20.092,13.111,19.193
3675751056,106.916,0.496,0.083,0.986,0.808,0.081,1.887,0.175,4.163,3.173,0.178,9.159,8.238,11.44,5.701,6.753,16.035,18.245,20.335,12.35,17.342
3675751057,106.923,0.484,0.082,0.968,0.796,0.08,2.072,0.172,4.052,3.36,0.177,9.207,7.414,11.588,5.778,7.792,16.065,19.455,20.147,12.31,18.416
3675751058,106.64,0.49,0.083,0.984,0.805,0.082,1.844,0.174,3.872,3.539,0.173,8.93,8.166,11.593,5.82,7.509,16.456,19.252,20.096,13.17,19.316
3675751059,106.812,0.492,0.083,0.993,0.808,0.08,1.941,0.179,3.763,3.239,0.173,9.082,7.468,11.5,5.859,7.707,16.56,18.487,20.757,13.624,17.878
3675751060,106.736,0.512,0.083,0.977,0.829,0.082,2.065,0.174,4.043,3.222,0.173,9.119,8.071,11.544,5.903,7.699,16.028,19.23,20.733,14.676,19.367
3675751061,106.527,0.496,0.082,0.981,0.811,0.081,1.96,0.177,4.245,3.331,0.176,9.086,7.525,11.609,5.896,7.81,15.975,20.071,20.279,13.652,20.125
3675751062,106.965,0.498,0.083,0.992,0.831,0.082,1.946,0.174,3.838,3.836,0.177,9.05,8.402,11.562,5.866,7.729,15.953,18.39,21.578,12.803,20.844
3675751063,106.765,0.489,0.083,1.025,0.811,0.08,1.66,0.177,4.117,3.287,0.177,9.015,7.505,11.604,5.789,7.592,15.907,19.214,21.075,12.837,18.344
3675751064,106.642,0.5,0.083,1.022,0.822,0.081,1.704,0.179,3.919,3.454,0.171,8.946,8.067,11.643,5.891,7.376,16.346,20.36,20.703,14.409,17.601
3675751065,106.693,0.491,0.083,1.007,0.822,0.08,1.898,0.182,4.125,4.182,0.173,8.917,7.223,11.643,5.76,7.309,16.834,18.36,20.28,12.935,17.414
3675751066,106.748,0.493,0.081,0.975,0.794,0.081,1.891,0.175,4.227,3.263,0.182,8.985,7.939,11.583,5.758,7.051,17.06,18.783,20.338,14.267,17.536
3675751067,106.683,0.489,0.084,1.037,0.812,0.081,1.888,0.18,4.152,3.518,0.171,9.104,7.807,11.606,5.746,8.724,17.178,18.228,20.256,11.848,20.082
3675751068,106.57,0.495,0.083,1.01,0.787,0.081,2.009,0.174,3.971,3.204,0.174,8.967,7.968,11.632,5.763,6.905,16.097,18.289,20.264,12.438,18.193
3675751069,106.666,0.487,0.083,0.999,0.816,0.08,1.771,0.175,4.478,3.02,0.176,8.95,7.249,11.717,5.842,7.165,16.311,18.36,20.759,13.009,16.9
3675751070,106.603,0.495,0.083,0.976,0.82,0.082,1.865,0.175,3.769,3.493,0.172,9.093,8.04,11.598,5.76,7.878,16.288,17.672,20.778,13.36,19.026
3675751071,106.813,0.499,0.083,0.979,0.813,0.081,1.805,0.174,4.212,3.442,0.175,9.166,7.504,11.608,5.916,7.942,16.384,20.788,21.698,14.977,20.476
3675751072,107.006,0.497,0.082,0.93,0.793,0.082,1.858,0.169,4.15,3.066,0.179,9.286,7.61,11.437,5.714,8.336,16.301,17.149,19.586,12.208,20.024
3675751073,106.726,0.489,0.083,0.952,0.789,0.08,1.807,0.173,3.719,3.713,0.174,9.213,7.401,11.471,5.72,7.208,15.963,20.07,19.56,13.719,16.898
3675751074,106.55,0.494,0.083,0.957,0.787,0.082,1.866,0.177,3.892,3.185,0.177,9.028,8.29,11.532,5.712,7.674,16.128,18.972,21.207,12.433,19.279
3675751075,106.814,0.496,0.082,0.969,0.811,0.081,1.864,0.178,3.899,3.304,0.182,9.183,7.274,11.547,5.872,7.379,16.323,18.226,21.507,13.976,17.781
3675751076,107.138,0.506,0.082,0.947,0.789,0.082,1.907,0.177,3.569,3.128,0.179,9.263,7.525,11.539,5.783,8.542,16.707,18.077,20.588,12.292,19.224
3675751077,107.055,0.502,0.083,1.009,0.801,0.081,1.882,0.178,4.803,3.743,0.179,9.321,6.968,11.611,5.808,7.62,16.964,17.485,20.371,12.736,19.339
3675751078,106.719,0.508,0.083,0.985,0.791,0.082,1.867,0.177,4.429,3.131,0.174,9.32,7.984,11.526,5.775,7.991,16.501,18.757,19.797,13.222,19.827
3675751079,106.812,0.507,0.082,0.966,0.785,0.08,1.946,0.173,4.131,3.328,0.177,9.424,7.663,11.502,5.801,7.279,16.558,20.332,19.594,12.903,18.735
3675751080,107.104,0.512,0.082,1.027,0.813,0.081,2.178,0.188,4.47,3.269,0.181,9.43,8.701,11.454,5.775,7.318,16.701,20.54,19.91,13.258,17.436
3675751081,106.906,0.503,0.082,0.993,0.789,0.08,1.987,0.178,3.882,3.539,0.176,9.329,7.54,11.352,5.757,6.968,16.851,17.371,19.846,12.365,16.927
3675751082,106.729,0.509,0.082,0.983,0.79,0.082,1.953,0.17,3.988,3.783,0.178,9.331,7.42,11.469,5.845,8.105,16.733,17.529,20.045,14.574,20.09
3675751083,106.827,0.505,0.082,0.952,0.778,0.08,1.919,0.18,3.845,3.306,0.179,9.364,7.641,11.573,5.754,7.276,16.637,20.749,20.252,12.283,18.043
3675751084,106.789,0.497,0.083,1.003,0.832,0.082,1.935,0.177,3.849,3.471,0.176,9.158,8.403,11.504,5.805,7.889,15.891,18.87,20.34,13.306,17.576
3675751085,106.806,0.505,0.083,0.959,0.804,0.08,1.867,0.211,3.912,3.159,0.175,9.396,7.576,11.398,5.68,7.152,17.666,18.77,20.237,12.213,17.284
3675751086,106.838,0.504,0.083,0.942,0.79,0.082,2.022,0.176,4.246,3.116,0.184,9.374,8.655,11.454,5.74,8.728,16.733,20.112,20.526,12.841,20.153
3675751087,106.66,0.502,0.082,0.944,0.83,0.081,2.222,0.175,4.034,4.035,0.178,9.149,6.711,11.662,5.796,6.657,16.807,17.899,20.612,12.479,18.272
3675751088,106.846,0.494,0.083,0.996,0.809,0.081,1.803,0.171,3.914,3.396,0.175,9.38,7.184,11.523,5.802,6.97,16.284,16.444,20.978,12.61,16.269
3675751089,106.834,0.499,0.082,0.966,0.82,0.081,1.809,0.178,4.221,3.478,0.17,9.336,7.352,11.55,5.825,7.378,16.58,17.72,20.265,13.515,17.44
3675751090,106.923,0.537,0.083,0.959,0.803,0.081,2.552,0.172,3.45,3.417,0.174,9.511,7.949,11.46,5.842,7.96,16.901,20.453,21.003,13.701,19.712
3675751091,107.005,0.507,0.081,0.961,0.799,0.081,1.696,0.171,4.188,3.113,0.175,9.365,7.046,11.358,5.683,7.397,16.129,18.401,19.141,12.5,19.693
3675751092,106.868,0.51,0.083,0.95,0.813,0.081,2.289,0.187,4.023,3.872,0.183,9.373,8.095,11.433,5.771,8.765,17.067,18.12,19.547,12.405,19.643
3675751093,106.727,0.498,0.082,0.96,0.822,0.081,1.789,0.177,3.924,3.157,0.169,9.188,7.317,11.613,5.749,7.484,16.044,19.666,19.509,11.89,19.656
3675751094,106.633,0.502,0.083,0.947,0.818,0.081,1.83,0.18,4.233,3.111,0.177,9.318,7.441,11.544,5.726,7.808,17.89,17.503,20.644,12.024,18.151
3675751095,106.916,0.501,0.081,0.948,0.786,0.082,1.899,0.2,3.627,3.592,0.182,9.413,7.117,11.473,5.754,7.535,16.671,18.234,20.407,13.193,18.104
3675751096,107.184,0.503,0.083,0.993,0.82,0.081,1.976,0.174,4.087,3.586,0.173,9.453,7.984,11.465,5.764,8.319,17.796,18.778,19.895,13.378,20.018
3675751097,106.591,0.5,0.082,0.988,0.804,0.082,2.022,0.184,4.066,3.206,0.175,9.207,7.496,11.486,5.759,7.787,16.84,20.665,19.928,13.451,19.761
3675751098,106.906,0.499,0.083,0.966,0.81,0.081,2.231,0.174,3.913,3.802,0.177,9.341,7.781,11.464,5.747,7.664,16.557,18.319,19.54,12.568,19.248
3675751099,106.852,0.504,0.082,0.964,0.805,0.082,1.88,0.229,4.153,3.436,0.173,9.245,7.448,11.593,5.852,7.487,16.844,17.192,19.755,13.841,18.033
3675751100,106.722,0.496,0.083,1.021,0.808,0.081,1.751,0.173,4.124,3.523,0.173,9.204,7.846,11.556,5.773,8.008,16.014,18.567,20.287,12.591,17.283
3675751101,106.615,0.501,0.082,0.928,0.771,0.082,1.812,0.172,3.643,3.069,0.175,9.175,7.006,11.631,5.862,7.699,16.442,18.514,20.017,13.299,17.825
3675751102,106.801,0.513,0.083,0.986,0.802,0.081,2.08,0.174,4.602,3.761,0.173,9.278,8.025,11.609,5.823,7.807,16.362,18.078,19.82,14.036,18.136
3675751103,106.989,0.51,0.082,0.962,0.819,0.082,2.016,0.172,3.865,3.294,0.171,9.372,7.485,11.524,5.718,7.114,16.522,17.511,20.203,12.854,18.872
3675751104,106.908,0.502,0.084,0.968,0.817,0.081,1.804,0.172,4.003,3.074,0.173,9.154,7.212,11.546,5.777,8.177,16.218,17.84,19.572,13.521,19.738
3675751105,106.477,0.485,0.082,0.986,0.795,0.082,1.803,0.178,3.852,3.284,0.18,8.962,7.676,11.607,5.732,7.75,15.77,19.218,20.141,11.866,20.353
3675751106,106.709,0.496,0.083,1.01,0.814,0.08,2.003,0.186,4.472,3.315,0.179,9.168,7.79,11.529,5.818,8.207,16.26,19.232,20.005,13.14,19.391
3675751107,106.827,0.488,0.082,0.961,0.809,0.081,2.15,0.172,4.597,3.097,0.172,9.231,7.595,11.409,5.735,6.502,16.667,16.701,19.866,13.476,16.167
3675751108,106.83,0.497,0.084,0.995,0.799,0.08,2.037,0.178,3.999,3.397,0.172,9.108,6.807,11.653,5.902,7.385,16.669,15.851,20.41,14.685,18.448
3675751109,106.493,0.491,0.082,0.955,0.794,0.081,1.89,0.17,3.793,3.632,0.168,8.975,7.404,11.517,5.731,6.982,16.311,16.604,19.574,12.582,19.933
3675751110,106.723,0.495,0.085,0.947,0.805,0.081,1.996,0.175,4.322,3.047,0.174,9.255,7.713,11.441,5.794,7.515,16.928,17.843,20.199,11.91,18.217
3675751111,106.844,0.504,0.082,0.992,0.826,0.08,1.847,0.175,4.124,3.521,0.181,8.948,7.415,11.77,5.959,6.293,16.814,16.933,20.498,13.648,16.928
3675751112,106.787,0.5,0.084,0.927,0.78,0.081,1.918,0.172,3.457,3.097,0.175,9.025,7.699,11.669,5.782,7.582,16.65,19.75,19.863,12.715,17.109
3675751113,106.756,0.499,0.082,0.948,0.803,0.081,1.881,0.173,3.841,3.306,0.175,9.075,7.911,11.664,5.811,7.139,16.377,18.361,20.387,12.688,18.162
3675751114,106.527,0.494,0.083,0.968,0.812,0.081,1.865,0.171,4.665,3.042,0.179,8.9,7.356,11.802,5.856,7.805,16.418,19.314,20.067,12.38,18.01
3675751115,106.389,0.502,0.082,0.963,0.807,0.082,1.88,0.177,4.567,3.506,0.176,8.909,8.148,11.758,5.86,8.116,16.225,19.346,20.585,13.605,19.285
3675751116,106.539,0.506,0.083,0.989,0.814,0.081,1.901,0.18,3.872,3.578,0.177,9.1,7.172,11.634,5.77,7.55,16.604,16.688,20.531,13.333,19.299
